anime_id,title,genre,aired,episodes,members,popularity,ranked,score
33803,Sengoku Choujuu Giga: Kou,Samurai,Oct 9 2016 to Jan 8 2017,13,5230,5647,8707,5.89
33806,Macross Î”: Delta Shougekijou,Sci-Fi,Jul 22 2016 to Mar 24 2017,9,1348,8891,7298,6.25
33806,Macross Î”: Delta Shougekijou,Comedy,Jul 22 2016 to Mar 24 2017,9,1348,8891,7298,6.25
33808,Girlfriend (Note),Music,Oct 22 2016 to Nov 5 2016,3,2893,7096,7431,6.22
33808,Girlfriend (Note),School,Oct 22 2016 to Nov 5 2016,3,2893,7096,7431,6.22
33811,Teekyuu 8,Comedy,Oct 5 2016 to Dec 21 2016,12,10232,4303,5017,6.72
33811,Teekyuu 8,Sports,Oct 5 2016 to Dec 21 2016,12,10232,4303,5017,6.72
33811,Teekyuu 8,Shounen,Oct 5 2016 to Dec 21 2016,12,10232,4303,5017,6.72
33814,Ao Oni The Animation,Comedy,Oct 3 2016 to Jan 9 2017,13,14460,3727,10523,5.23
33814,Ao Oni The Animation,Horror,Oct 3 2016 to Jan 9 2017,13,14460,3727,10523,5.23
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,SliceofLife,Mar 29 2017,1,12647,3929,2046,7.41
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,Comedy,Mar 29 2017,1,12647,3929,2046,7.41
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,School,Mar 29 2017,1,12647,3929,2046,7.41
33818,Amanchu!: Yakusoku no Natsu to Atarashii Omoide no Koto,Shounen,Mar 29 2017,1,12647,3929,2046,7.41
33820,Ao Oni The Animation (Movie),Mystery,Feb 11 2017,1,5241,5646,11330,4.36
33820,Ao Oni The Animation (Movie),Horror,Feb 11 2017,1,5241,5646,11330,4.36
33821,Tokyo Dai Kuushuu: Aoyo Kaette Koi,Historical,1987,1,89,15571,14251,7.23
33821,Tokyo Dai Kuushuu: Aoyo Kaette Koi,Drama,1987,1,89,15571,14251,7.23
33822,Ten ni Yaka Reru: E ni Yoru Shougen,Drama,2000,1,77,15802,14168,7.56
33822,Ten ni Yaka Reru: E ni Yoru Shougen,Historical,2000,1,77,15802,14168,7.56
33823,Genbaku Dome Monogatari,Drama,Jul 10 1990,1,96,15384,12090,6.33
33823,Genbaku Dome Monogatari,Historical,Jul 10 1990,1,96,15384,12090,6.33
33824,Satoukibibatake,Drama,Not available,1,88,15591,13738,7.6
33824,Satoukibibatake,Historical,Not available,1,88,15591,13738,7.6
33826,Neko no Kuni no Kenpou,Historical,Not available,1,84,15671,13245,5.92
33828,Yume Kakeru Kougen: Kiyosato no Chichi Paul Rusch,Historical,Oct 19 2002,1,278,12378,7128,6.29
33831,Chii-chan no Kageokuri,Drama,Not available,1,99,15336,11763,4.67
33831,Chii-chan no Kageokuri,Historical,Not available,1,99,15336,11763,4.67
33834,Sin: Nanatsu no Taizai,Ecchi,Apr 15 2017 to Jul 29 2017,12,90716,1198,9200,5.74
33834,Sin: Nanatsu no Taizai,Fantasy,Apr 15 2017 to Jul 29 2017,12,90716,1198,9200,5.74
33835,PJ Berri no Mogumogu Munyamunya,Comedy,Aug 19 2016 to Mar 9 2017,20,248,12692,13560,5.78
33836,Seiren,Romance,Jan 6 2017 to Mar 24 2017,12,128128,884,6722,6.37
33836,Seiren,School,Jan 6 2017 to Mar 24 2017,12,128128,884,6722,6.37
33839,Alice in Deadly School,Comedy,Not available,,8598,4625,,
33839,Alice in Deadly School,School,Not available,,8598,4625,,
33839,Alice in Deadly School,Shounen,Not available,,8598,4625,,
33840,Kabuki-bu!,School,Apr 7 2017 to Jun 23 2017,12,15212,3639,5387,6.64
33842,Fushigi no Yappo Shima: Pukipuki to Poi,Kids,Jan 9 2012 to Feb 10 2012,25,105,15215,12027,6
33843,Matsubara-kun: Mackie E no Ouen Message,Comedy,Oct 4 2015,1,131,14707,13002,3.97
33845,Free! Movie 1: Timeless Medley - Kizuna,Drama,Apr 22 2017,1,23461,2951,1303,7.64
33845,Free! Movie 1: Timeless Medley - Kizuna,School,Apr 22 2017,1,23461,2951,1303,7.64
33845,Free! Movie 1: Timeless Medley - Kizuna,SliceofLife,Apr 22 2017,1,23461,2951,1303,7.64
33845,Free! Movie 1: Timeless Medley - Kizuna,Sports,Apr 22 2017,1,23461,2951,1303,7.64
33846,Garo: Guren no Tsuki - Yurugaro,Comedy,Jul 6 2016,21,800,9981,10029,5.45
33846,Garo: Guren no Tsuki - Yurugaro,Fantasy,Jul 6 2016,21,800,9981,10029,5.45
33846,Garo: Guren no Tsuki - Yurugaro,Parody,Jul 6 2016,21,800,9981,10029,5.45
33849,Nekoronde ID,Comedy,May 14 2016,4,108,15136,13254,4.07
33850,Nil Admirari no Tenbin,Fantasy,Apr 8 2018 to Jun 24 2018,12,24213,2907,5251,6.67
33850,Nil Admirari no Tenbin,Historical,Apr 8 2018 to Jun 24 2018,12,24213,2907,5251,6.67
33850,Nil Admirari no Tenbin,Josei,Apr 8 2018 to Jun 24 2018,12,24213,2907,5251,6.67
33850,Nil Admirari no Tenbin,Romance,Apr 8 2018 to Jun 24 2018,12,24213,2907,5251,6.67
33852,Mekakucity Reload,Sci-Fi,Not available,,29968,2570,,
33852,Mekakucity Reload,Comedy,Not available,,29968,2570,,
33852,Mekakucity Reload,SuperPower,Not available,,29968,2570,,
33852,Mekakucity Reload,Supernatural,Not available,,29968,2570,,
33852,Mekakucity Reload,Romance,Not available,,29968,2570,,
33852,Mekakucity Reload,Sci-Fi,Not available,,29967,2570,,
33852,Mekakucity Reload,Comedy,Not available,,29967,2570,,
33852,Mekakucity Reload,SuperPower,Not available,,29967,2570,,
33852,Mekakucity Reload,Supernatural,Not available,,29967,2570,,
33852,Mekakucity Reload,Romance,Not available,,29967,2570,,
33854,KoSys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,SliceofLife,Jul 25 2015,1,125,14795,12793,4.89
33854,KoSys! Lite: Tsuyoku Suishou Bansaku no Sunglasses - Password Tsukai-mawashi no Jutsu,Comedy,Jul 25 2015,1,125,14795,12793,4.89
33855,Show By Rock!! x Joysound,Music,Jun 27 2014 to May 15 2016,4,1376,8832,9434,5.66
33855,Show By Rock!! x Joysound,Comedy,Jun 27 2014 to May 15 2016,4,1376,8832,9434,5.66
33856,Saitama-ken Zaijuu Fujiyama Osamu 33-sai Mushoku (NEET).: Fujilog Nyuumon-hen,Comedy,2011,25,111,15081,13704,6.21
33857,Saitama-ken Zaijuu Fujiyama Osamu 33-sai Mushoku (NEET).: Fujilog Nyuumon-hen Specials,Comedy,Feb 18 2011,4,109,15119,13705,4.72
33858,Kissaten Soudou,Comedy,Oct 8 2009,1,126,14778,10768,5.09
33859,Chicken Papa,Comedy,Mar 30 2010,1,285,12286,11360,4.23
33860,Saru Kani Gassen (Yokoku),Historical,Jul 31 2012,1,147,14428,10949,4.95
33861,Nani no Yaku ni Mo Tatanai Karappona Hanashi,Comedy,Aug 28 2013 to Oct 23 2013,2,143,14461,10980,4.92
33862,Chichi Kaeru,Drama,Jun 12 2015,1,134,14623,11758,4.33
33863,Cakes,Comedy,May 9 2016,1,216,13133,11702,4.17
33864,Fujilog (ONA),Comedy,Mar 29 2012 to Jul 20 2012,2,132,14679,12009,4
33864,Fujilog (ONA),Music,Mar 29 2012 to Jul 20 2012,2,132,14679,12009,4
33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,Hentai,Nov 25 2016 to Dec 22 2017,3,4823,5862,,6.47
33865,8-shaku 8-wa Kerakumeguri: Igyou Kaikitan The Animation,Supernatural,Nov 25 2016 to Dec 22 2017,3,4823,5862,,6.47
33866,Wonder,Music,Dec 22 2012,1,208,13264,11022,4.88
33866,Wonder,Space,Dec 22 2012,1,208,13264,11022,4.88
33867,Kabi Usagi (2016),Comedy,Jun 26 2016,1,213,13186,12503,4.34
33870,Kabi Usagi,Comedy,Jul 5 2012 to Aug 10 2012,3,139,14543,12502,4.36
33871,Estima: Sense of Wonder,Sci-Fi,Jun 24 2016 to 2016,13,388,11581,11044,4.85
33871,Estima: Sense of Wonder,Cars,Jun 24 2016 to 2016,13,388,11581,11044,4.85
33871,Estima: Sense of Wonder,Comedy,Jun 24 2016 to 2016,13,388,11581,11044,4.85
33871,Estima: Sense of Wonder,Historical,Jun 24 2016 to 2016,13,388,11581,11044,4.85
33872,Fujinkoron-senpai,Comedy,May 23 2016,1,223,13019,10778,5.08
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,Comedy,Jan 2 2005,1,353,11771,5240,6.67
33874,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Maguro no Notta Keikan,Police,Jan 2 2005,1,353,11771,5240,6.67
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,Comedy,Mar 27 2005,1,298,12171,5673,6.58
33875,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu vs. Nakimushi Aidoru!? Nihon Ikkai Dai-Sug,Police,Mar 27 2005,1,298,12171,5673,6.58
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,Comedy,Oct 23 2005,1,281,12340,5242,6.67
33876,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san to Chyuuken Rakkii Monogatari - Kameari D,Police,Oct 23 2005,1,281,12340,5242,6.67
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,Comedy,Apr 2 2006,1,331,11925,4650,6.79
33877,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Hashire! Ryoutsu-shiki Chinchin Densha,Police,Apr 2 2006,1,331,11925,4650,6.79
33878,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa Om,Comedy,Sep 24 2006,1,309,12082,5243,6.67
33878,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryoutsu no Asakusa Rinyuuaru Daisakusen!! - Aa Om,Police,Sep 24 2006,1,309,12082,5243,6.67
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,Comedy,Aug 5 2007 to Aug 12 2007,2,299,12172,4956,6.73
33879,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Shiiron Tankentai! Sumidagawa no Chikai - Omoide n,Police,Aug 5 2007 to Aug 12 2007,2,299,12172,4956,6.73
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,Comedy,Sep 30 2007 to Oct 7 2007,2,308,12100,6033,6.51
33880,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Ryou-san no Sushi Kuinee! - Choujyou Maguro Taiket,Police,Sep 30 2007 to Oct 7 2007,2,308,12100,6033,6.51
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,Comedy,Apr 6 2008 to Apr 13 2008,2,313,12053,5336,6.65
33881,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Washi to Ore!? - Bokura wa Asakusa Shounen Tanteid,Police,Apr 6 2008 to Apr 13 2008,2,313,12053,5336,6.65
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,Comedy,Oct 26 2008 to Nov 2 2008,2,348,11821,5241,6.67
33882,Kochira Katsushikaku Kameari Kouenmae Hashutsujo: Mezase! Kameari Superstar!! Ryoutsu-shiki Aidoru h,Police,Oct 26 2008 to Nov 2 2008,2,348,11821,5241,6.67
33883,Chao You Bing,Comedy,Apr 25 2014 to Aug 20 2014,4,876,9810,8875,5.83
33883,Chao You Bing,Parody,Apr 25 2014 to Aug 20 2014,4,876,9810,8875,5.83
33883,Chao You Bing,Fantasy,Apr 25 2014 to Aug 20 2014,4,876,9810,8875,5.83
33884,Tokyu Plaza Ginza Open,SliceofLife,Mar 27 2016,1,205,13323,10017,5.46
33885,Hane (2016),Music,Dec 25 2015,1,263,12496,9241,5.72
33886,Jikkyou Chuukei,Dementia,Feb 4 2014,1,300,12144,10171,5.4
33886,Jikkyou Chuukei,Music,Feb 4 2014,1,300,12144,10171,5.4
33887,Time for Christmas,Music,Dec 14 2011,1,154,14240,9847,5.52
33888,Omoi Au Christmas 2011,Fantasy,Nov 15 2011 to Dec 17 2011,3,140,14508,10418,5.29
33889,Saredo Tsumibito wa Ryuu to Odoru,Action,Apr 6 2018 to Jun 22 2018,12,41990,2114,8705,5.89
33889,Saredo Tsumibito wa Ryuu to Odoru,Drama,Apr 6 2018 to Jun 22 2018,12,41990,2114,8705,5.89
33889,Saredo Tsumibito wa Ryuu to Odoru,Fantasy,Apr 6 2018 to Jun 22 2018,12,41990,2114,8705,5.89
33889,Saredo Tsumibito wa Ryuu to Odoru,Sci-Fi,Apr 6 2018 to Jun 22 2018,12,41990,2114,8705,5.89
33894,Sensou: Kodomo-tachi no Yuigon,Drama,1984,1,77,15800,13773,7.58
33894,Sensou: Kodomo-tachi no Yuigon,Historical,1984,1,77,15800,13773,7.58
33895,Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu,Historical,1988,1,64,15995,12700,7.09
33895,Kimi Shitteru? Shuto Enjou Anime Tokyo Dai Kuushuu,Drama,1988,1,64,15995,12700,7.09
33896,Kayoko Sakura no Saku Hi,Drama,Not available,1,75,15812,12623,6.25
33896,Kayoko Sakura no Saku Hi,Historical,Not available,1,75,15812,12623,6.25
33897,Utsukushii Chikyuu wo Yogosanai de,Drama,Mar 24 1995,1,99,15374,14384,6.43
33898,Torikaekko Please,Music,Feb 10 1998,1,1302,8957,11329,4.37
33899,IDOLiSH7,Music,Jan 7 2018 to May 19 2018,17,24342,2904,621,7.97
33902,Suntory Minami Alps no Tennensui,Drama,Aug 9 2016 to Aug 20 2016,3,9914,4367,8262,6.03
33902,Suntory Minami Alps no Tennensui,School,Aug 9 2016 to Aug 20 2016,3,9914,4367,8262,6.03
33903,All-Free kono Natsu Ichioshi Monogatari Campaign Kokuchi Douga,SliceofLife,Jun 21 2016 to Jul 12 2016,12,1608,8463,8767,5.86
33904,Suntory CMs,SliceofLife,Mar 28 2014 to Jul 9 2014,8,854,9862,10902,4.99
33905,Hatsune Miku: Hiyashite Narasou Okashi no Ii Oto,Music,May 31 2016,1,1751,8248,8723,5.88
33906,Shangri-La (Music),Music,Oct 5 2011,1,173,13879,10991,4.91
33907,Magical Music Train,Music,Aug 6 2009,1,199,13391,11127,4.77
33908,Yasoukyoku,Music,Jan 4 2011,1,199,13421,9162,5.75
33909,Marine Dreamin',Music,Apr 24 2015,1,439,11284,10040,5.45
33910,Marine Bloomin',Music,Mar 24 2016,1,424,11365,10039,5.45
33911,Gakuen Handsome: Legend of Sexy,Comedy,Feb 4 2016,2,836,9892,9476,5.64
33911,Gakuen Handsome: Legend of Sexy,Music,Feb 4 2016,2,836,9892,9476,5.64
33912,Gakuen Handsome: Haitoku no Lesson,Comedy,May 10 2016,2,739,10132,10345,5.32
33912,Gakuen Handsome: Haitoku no Lesson,Music,May 10 2016,2,739,10132,10345,5.32
33913,Peeban,Comedy,Apr 22 2010,6,108,15155,13523,5.81
33914,Nineko GelÃ©e,Music,Oct 25 2016,1,196,13470,9923,5.49
33914,Nineko GelÃ©e,Fantasy,Oct 25 2016,1,196,13470,9923,5.49
33915,Kitty-chan wo Sagase! Toyama-shi Stamp Rally,Comedy,Jul 20 2016,1,231,12906,10223,5.38
33916,Wanwanwan Coin,Comedy,Nov 30 2015 to Jun 20 2016,15,123,14868,14417,5.56
33922,Taka no Tsume-dan Toyama,Comedy,Apr 6 2016 to ?,,192,13520,14117,3.88
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,Adventure,Jul 21 2016 to Apr 20 2017,40,452,11251,12365,7.4
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,Historical,Jul 21 2016 to Apr 20 2017,40,452,11251,12365,7.4
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,Drama,Jul 21 2016 to Apr 20 2017,40,452,11251,12365,7.4
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,Romance,Jul 21 2016 to Apr 20 2017,40,452,11251,12365,7.4
33925,Hua Jiang Hu Zhi Bu Liang Ren 2nd Season,MartialArts,Jul 21 2016 to Apr 20 2017,40,452,11251,12365,7.4
33926,Quanzhi Gaoshou,Action,Apr 7 2017 to Jun 16 2017,12,212909,507,485,8.07
33926,Quanzhi Gaoshou,Game,Apr 7 2017 to Jun 16 2017,12,212909,507,485,8.07
33927,Yans! Gans! Meat or Die Episode 0,Adventure,Nov 29 2008,1,137,14606,14521,3.41
33927,Yans! Gans! Meat or Die Episode 0,Comedy,Nov 29 2008,1,137,14606,14521,3.41
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,Action,Apr 4 2017,1,83994,1306,1818,7.47
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,Comedy,Apr 4 2017,1,83994,1306,1818,7.47
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,School,Apr 4 2017,1,83994,1306,1818,7.47
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,Shounen,Apr 4 2017,1,83994,1306,1818,7.47
33929,Boku no Hero Academia: Sukue! Kyuujo Kunren!,SuperPower,Apr 4 2017,1,83994,1306,1818,7.47
33933,Yasamura Yasashi no Yasashii Sekai,Comedy,Sep 2 2016 to ?,,861,9842,10099,5.43
33934,Trigger-chan,Action,Aug 22 2016,1,9333,4471,7028,6.31
33936,JA Kumamoto Keizairen,Music,May 16 2016 to Oct 31 2019,2,261,12522,9005,5.79
33937,Kirai Demo Suki,Music,Apr 5 2016,1,337,11891,10715,5.13
33937,Kirai Demo Suki,Sci-Fi,Apr 5 2016,1,337,11891,10715,5.13
33938,Koiwai Junsui Kajuu: Bokura Junsui-hen,Music,2012,1,98,15358,12762,4.87
33939,Kyoto Gakuen Daigaku,SliceofLife,Jul 18 2014 to Nov 19 2015,3,143,14480,12849,5.63
33940,Best Care Group,SliceofLife,Sep 12 2012 to Sep 19 2014,3,148,14419,8463,5.96
33940,Best Care Group,Drama,Sep 12 2012 to Sep 19 2014,3,148,14419,8463,5.96
33941,Towel Story,SliceofLife,Aug 24 2011 to Jun 3 2013,4,243,12744,8676,5.9
33945,Taka no Tsume x Megane Super,Samurai,Jun 30 2016 to Nov 22 2016,2,139,14552,14112,5.03
33946,Mikan Seijin Arawaru,Comedy,Aug 26 2016 to Sep 29 2017,58,262,12535,13051,4
33947,Dragon Ball Z: The Real 4-D,Action,Jul 1 2016,1,4118,6226,7478,6.21
33947,Dragon Ball Z: The Real 4-D,Fantasy,Jul 1 2016,1,4118,6226,7478,6.21
33947,Dragon Ball Z: The Real 4-D,Shounen,Jul 1 2016,1,4118,6226,7478,6.21
33947,Dragon Ball Z: The Real 4-D,SuperPower,Jul 1 2016,1,4118,6226,7478,6.21
33948,Hinako Note,Comedy,Apr 7 2017 to Jun 23 2017,12,65472,1575,4505,6.82
33948,Hinako Note,SliceofLife,Apr 7 2017 to Jun 23 2017,12,65472,1575,4505,6.82
33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,SliceofLife,Jan 23 2017,1,19128,3263,3099,7.17
33949,Oshiete! Galko-chan: Natsuyasumitte Hontou Desu ka?,Comedy,Jan 23 2017,1,19128,3263,3099,7.17
33950,Black Clover: Jump Festa 2016 Special,Action,Nov 27 2016,1,22886,2992,4195,6.89
33950,Black Clover: Jump Festa 2016 Special,Comedy,Nov 27 2016,1,22886,2992,4195,6.89
33950,Black Clover: Jump Festa 2016 Special,Magic,Nov 27 2016,1,22886,2992,4195,6.89
33950,Black Clover: Jump Festa 2016 Special,Fantasy,Nov 27 2016,1,22886,2992,4195,6.89
33950,Black Clover: Jump Festa 2016 Special,Shounen,Nov 27 2016,1,22886,2992,4195,6.89
33957,Danball Senki Wars: All Star Battle,Action,Feb 27 2014,1,471,11139,6018,6.51
33957,Danball Senki Wars: All Star Battle,Kids,Feb 27 2014,1,471,11139,6018,6.51
33957,Danball Senki Wars: All Star Battle,Mecha,Feb 27 2014,1,471,11139,6018,6.51
33957,Danball Senki Wars: All Star Battle,School,Feb 27 2014,1,471,11139,6018,6.51
33958,Robber's Company,Comedy,Jun 30 2016 to Aug 2 2017,6,205,13307,8006,6.1
33960,Chou Do M na Hentai Mesu-tachi Otokoton Choukyou Itashimasu!,Hentai,Nov 11 2016,1,1540,8562,,6.63
33962,Shoujo-tachi no Sadism The Animation,Hentai,Sep 2 2016 to Dec 2 2016,2,5915,5389,,6.9
33964,91 Days Recap,Action,Aug 26 2016,1,18660,3311,6630,6.38
33964,91 Days Recap,Historical,Aug 26 2016,1,18660,3311,6630,6.38
33964,91 Days Recap,Drama,Aug 26 2016,1,18660,3311,6630,6.38
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,Adventure,Jul 5 2018 to Sep 20 2018,12,11825,4045,8455,5.97
33966,Yume Oukoku to Nemureru 100-nin no Ouji-sama,Fantasy,Jul 5 2018 to Sep 20 2018,12,11825,4045,8455,5.97
33969,Shuangsheng Lingtan,Mystery,Aug 25 2016 to Jan 5 2017,20,9765,4386,2128,7.4
33969,Shuangsheng Lingtan,Psychological,Aug 25 2016 to Jan 5 2017,20,9765,4386,2128,7.4
33970,Girls & Panzer: Saishuushou Part 1,Military,Dec 9 2017,1,21880,3059,496,8.06
33970,Girls & Panzer: Saishuushou Part 1,School,Dec 9 2017,1,21880,3059,496,8.06
33972,Cyphers,Action,Jun 8 2011 to May 14 2016,3,548,10804,8976,5.8
33975,3-Nen D-Gumi Glass no Kamen,Comedy,Oct 3 2016 to Dec 26 2016,13,1721,8286,11107,4.79
33975,3-Nen D-Gumi Glass no Kamen,Parody,Oct 3 2016 to Dec 26 2016,13,1721,8286,11107,4.79
33975,3-Nen D-Gumi Glass no Kamen,School,Oct 3 2016 to Dec 26 2016,13,1721,8286,11107,4.79
33978,0-sen Hayato Pilot,Military,1985,1,227,12958,8337,6
33978,0-sen Hayato Pilot,Historical,1985,1,227,12958,8337,6
33979,Kowaremono: Risa Plus The Animation,Hentai,Oct 7 2016,1,4812,5860,,6.78
33980,Mirai ni Mukete: Bousai wo Kangaeru,Drama,Sep 7 2016,1,209,13291,13093,7.8
33981,Pretty x Cation 2 The Animation,Hentai,Nov 25 2016 to Jan 27 2017,2,5063,5741,,7.31
33982,Ishiyama-dera Digital Engi Emaki,Historical,Sep 9 2016,1,120,14916,12435,6.07
33983,Onihei,Historical,Jan 10 2017 to Apr 4 2017,13,30537,2540,2374,7.34
33983,Onihei,Seinen,Jan 10 2017 to Apr 4 2017,13,30537,2540,2374,7.34
33985,Bloodivores,Action,Oct 1 2016 to Dec 17 2016,12,72302,1465,9564,5.61
33985,Bloodivores,Supernatural,Oct 1 2016 to Dec 17 2016,12,72302,1465,9564,5.61
33985,Bloodivores,Vampire,Oct 1 2016 to Dec 17 2016,12,72302,1465,9564,5.61
33986,Elite Banana Banao,SliceofLife,Dec 24 2015 to Aug 8 2016,9,421,11376,11970,5.76
33986,Elite Banana Banao,Comedy,Dec 24 2015 to Aug 8 2016,9,421,11376,11970,5.76
33986,Elite Banana Banao,Parody,Dec 24 2015 to Aug 8 2016,9,421,11376,11970,5.76
33988,Demi-chan wa Kataritai,Comedy,Jan 8 2017 to Mar 26 2017,12,249540,399,1122,7.71
33988,Demi-chan wa Kataritai,Vampire,Jan 8 2017 to Mar 26 2017,12,249540,399,1122,7.71
33988,Demi-chan wa Kataritai,Fantasy,Jan 8 2017 to Mar 26 2017,12,249540,399,1122,7.71
33988,Demi-chan wa Kataritai,School,Jan 8 2017 to Mar 26 2017,12,249540,399,1122,7.71
33988,Demi-chan wa Kataritai,Seinen,Jan 8 2017 to Mar 26 2017,12,249540,399,1122,7.71
33993,300 En no Otsukiai Anime Edition,Hentai,Sep 2 2016,1,4884,5825,,6.44
33994,Servamp Specials,Comedy,Nov 25 2016 to Feb 24 2017,3,12166,3988,3438,7.09
33994,Servamp Specials,Josei,Nov 25 2016 to Feb 24 2017,3,12166,3988,3438,7.09
33997,Yuâ˜†Giâ˜†Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Adventure,Apr 17 2016,1,2624,7318,4158,6.91
33997,Yuâ˜†Giâ˜†Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Game,Apr 17 2016,1,2624,7318,4158,6.91
33997,Yuâ˜†Giâ˜†Oh! The Dark Side of Dimensions Special: Eien no Rival - Yuugi to Kaiba!,Shounen,Apr 17 2016,1,2624,7318,4158,6.91
33998,Sugar Bunnies: Taisetsu na Tomodachi e...,Kids,Nov 20 2007,1,154,14263,14049,5.87
33999,Sugar Bunnies Chocolate! Specials,Kids,Feb 4 2009,2,155,14239,14046,5.95
34000,Sugar Bunnies Fleur Specials,Kids,Jan 19 2010,2,141,14511,14048,5.19
34003,Nameless,Music,Sep 7 2016,2,1749,8246,6712,6.37
34003,Nameless,Romance,Sep 7 2016,2,1749,8246,6712,6.37
34005,Bakukyuu Renpatsu! Super B-Daman Specials,Adventure,Mar 29 1999 to May 31 1999,2,169,13938,11615,5.86
34005,Bakukyuu Renpatsu! Super B-Daman Specials,Game,Mar 29 1999 to May 31 1999,2,169,13938,11615,5.86
34006,Kakuchou Shoujo-kei Trinary,Sci-Fi,Apr 12 2017 to Nov 29 2017,34,17991,3373,6649,6.38
34008,Days (TV) OVA,Sports,Mar 17 2017 to May 17 2017,2,6299,5251,4126,6.91
34008,Days (TV) OVA,School,Mar 17 2017 to May 17 2017,2,6299,5251,4126,6.91
34008,Days (TV) OVA,Shounen,Mar 17 2017 to May 17 2017,2,6299,5251,4126,6.91
34009,To Be Hero,Comedy,Oct 5 2016 to Dec 21 2016,12,41829,2122,3741,7.02
34012,Isekai Shokudou,Comedy,Jul 4 2017 to Sep 19 2017,12,121562,931,2192,7.38
34012,Isekai Shokudou,Fantasy,Jul 4 2017 to Sep 19 2017,12,121562,931,2192,7.38
34012,Isekai Shokudou,Mystery,Jul 4 2017 to Sep 19 2017,12,121562,931,2192,7.38
34013,Hagane Orchestra,Game,Oct 10 2016 to Dec 26 2016,12,3790,6434,9541,5.62
34013,Hagane Orchestra,Adventure,Oct 10 2016 to Dec 26 2016,12,3790,6434,9541,5.62
34013,Hagane Orchestra,Comedy,Oct 10 2016 to Dec 26 2016,12,3790,6434,9541,5.62
34013,Hagane Orchestra,Parody,Oct 10 2016 to Dec 26 2016,12,3790,6434,9541,5.62
34014,Hoshi no Oujisama Petitâ˜†Prince Specials,Adventure,Dec 22 2006,4,140,14501,12352,5.86
34015,Seikatsu Shidou!! Anime Edition,Hentai,Oct 7 2016 to Nov 4 2016,2,3846,6401,,6.2
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,Comedy,Feb 7 2017,1,5628,5486,7189,6.27
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,Romance,Feb 7 2017,1,5628,5486,7189,6.27
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,School,Feb 7 2017,1,5628,5486,7189,6.27
34016,Hatsukoi Monster: Mou Chotto dake Tsuzukunja,Shoujo,Feb 7 2017,1,5628,5486,7189,6.27
34019,Tsugumomo,Action,Apr 2 2017 to Jun 18 2017,12,85981,1265,3408,7.1
34019,Tsugumomo,Comedy,Apr 2 2017 to Jun 18 2017,12,85981,1265,3408,7.1
